crop,month,year,price
grapes,5,2023,34.0
grapes,6,2023,40.0
grapes,7,2023,49.0
grapes,8,2023,57.0
grapes,9,2023,66.0
grapes,10,2023,75.0
grapes,11,2023,69.0
grapes,12,2023,61.0
grapes,1,2024,55.0
grapes,2,2024,50.0
grapes,3,2024,45.0
grapes,4,2024,39.0
grapes,5,2024,36.0
grapes,6,2024,43.0
grapes,7,2024,52.0
grapes,8,2024,61.0
grapes,9,2024,70.0
grapes,10,2024,80.0
grapes,11,2024,73.0
grapes,12,2024,65.0
guava,1,2000,20.46
guava,2,2000,18.49
guava,3,2000,16.64
guava,4,2000,17.66
guava,5,2000,17.09
guava,6,2000,16.0
guava,7,2000,16.66
guava,8,2000,20.66
guava,9,2000,18.09
guava,10,2000,21.62
guava,11,2000,20.2
guava,12,2000,20.58
guava,1,2001,18.25
guava,2,2001,14.85
guava,3,2001,21.0
guava,4,2001,20.15
guava,5,2001,17.29
guava,6,2001,18.52
guava,7,2001,19.46
guava,8,2001,19.79
guava,9,2001,21.0
guava,10,2001,17.14
guava,11,2001,15.95
guava,12,2001,21.37
guava,1,2002,27.91
guava,2,2002,19.96
guava,3,2002,23.75
guava,4,2002,26.36
guava,5,2002,16.14
guava,6,2002,24.22
guava,7,2002,19.69
guava,8,2002,24.66
guava,9,2002,24.65
guava,10,2002,30.9
guava,11,2002,26.53
guava,12,2002,28.7
guava,1,2003,25.82
guava,2,2003,24.19
guava,3,2003,20.22
guava,4,2003,16.89
guava,5,2003,21.66
guava,6,2003,18.28
guava,7,2003,22.08
guava,8,2003,23.11
guava,9,2003,23.59
guava,10,2003,28.06
guava,11,2003,24.62
guava,12,2003,22.63
guava,1,2004,21.64
guava,2,2004,17.85
guava,3,2004,15.78
guava,4,2004,18.11
guava,5,2004,18.39
guava,6,2004,15.95
guava,7,2004,20.73
guava,8,2004,18.91
guava,9,2004,20.19
guava,10,2004,18.6
guava,11,2004,21.48
guava,12,2004,16.83
guava,1,2005,24.87
guava,2,2005,20.54
guava,3,2005,25.07
guava,4,2005,21.02
guava,5,2005,19.57
guava,6,2005,20.56
guava,7,2005,19.55
guava,8,2005,25.61
guava,9,2005,25.89
guava,10,2005,25.88
guava,11,2005,22.44
guava,12,2005,25.0
guava,1,2006,24.24
guava,2,2006,25.27
guava,3,2006,26.31
guava,4,2006,20.27
guava,5,2006,25.19
guava,6,2006,22.44
guava,7,2006,20.68
guava,8,2006,28.54
guava,9,2006,25.99
guava,10,2006,25.78
guava,11,2006,23.0
guava,12,2006,29.13
guava,1,2007,27.71
guava,2,2007,31.49
guava,3,2007,22.88
guava,4,2007,20.08
guava,5,2007,21.21
guava,6,2007,19.62
guava,7,2007,27.88
guava,8,2007,26.19
guava,9,2007,32.51
guava,10,2007,27.25
guava,11,2007,28.54
guava,12,2007,27.53
guava,1,2008,40.6
guava,2,2008,25.22
guava,3,2008,30.35
guava,4,2008,24.27
guava,5,2008,25.51
guava,6,2008,24.75
guava,7,2008,24.29
guava,8,2008,29.85
guava,9,2008,32.57
guava,10,2008,30.19
guava,11,2008,24.92
guava,12,2008,33.11
guava,1,2009,37.6
guava,2,2009,33.51
guava,3,2009,31.56
guava,4,2009,26.0
guava,5,2009,35.85
guava,6,2009,34.7
guava,7,2009,37.84
guava,8,2009,31.82
guava,9,2009,43.74
guava,10,2009,39.55
guava,11,2009,39.26
guava,12,2009,43.27
guava,1,2010,29.23
guava,2,2010,32.16
guava,3,2010,26.3
guava,4,2010,25.63
guava,5,2010,27.36
guava,6,2010,23.23
guava,7,2010,27.68
guava,8,2010,28.46
guava,9,2010,30.99
guava,10,2010,38.47
guava,11,2010,33.07
guava,12,2010,32.9
guava,1,2011,30.05
guava,2,2011,24.72
guava,3,2011,29.82
guava,4,2011,32.75
guava,5,2011,33.13
guava,6,2011,32.98
guava,7,2011,30.75
guava,8,2011,30.74
guava,9,2011,35.68
guava,10,2011,38.89
guava,11,2011,32.63
guava,12,2011,29.64
guava,1,2012,38.46
guava,2,2012,22.26
guava,3,2012,37.02
guava,4,2012,31.09
guava,5,2012,36.38
guava,6,2012,30.3
guava,7,2012,28.25
guava,8,2012,39.87
guava,9,2012,40.3
guava,10,2012,43.81
guava,11,2012,44.44
guava,12,2012,40.24
guava,1,2013,33.24
guava,2,2013,36.21
guava,3,2013,25.81
guava,4,2013,26.6
guava,5,2013,36.11
guava,6,2013,33.0
guava,7,2013,32.94
guava,8,2013,31.66
guava,9,2013,43.51
guava,10,2013,30.75
guava,11,2013,36.0
guava,12,2013,34.8
guava,1,2014,36.1
guava,2,2014,34.68
guava,3,2014,34.12
guava,4,2014,26.68
guava,5,2014,26.95
guava,6,2014,31.0
guava,7,2014,34.07
guava,8,2014,43.22
guava,9,2014,42.2
guava,10,2014,35.88
guava,11,2014,37.99
guava,12,2014,43.11
guava,1,2015,35.64
guava,2,2015,40.42
guava,3,2015,40.11
guava,4,2015,32.59
guava,5,2015,37.31
guava,6,2015,40.6
guava,7,2015,38.0
guava,8,2015,38.72
guava,9,2015,43.55
guava,10,2015,54.86
guava,11,2015,45.97
guava,12,2015,42.59
guava,1,2016,38.4
guava,2,2016,35.91
guava,3,2016,31.97
guava,4,2016,30.61
guava,5,2016,30.15
guava,6,2016,35.69
guava,7,2016,45.77
guava,8,2016,31.61
guava,9,2016,42.97
guava,10,2016,37.21
guava,11,2016,34.59
guava,12,2016,45.51
guava,1,2017,49.38
guava,2,2017,48.81
guava,3,2017,33.93
guava,4,2017,39.37
guava,5,2017,37.21
guava,6,2017,40.59
guava,7,2017,47.72
guava,8,2017,43.7
guava,9,2017,42.48
guava,10,2017,56.05
guava,11,2017,48.82
guava,12,2017,39.64
guava,1,2018,43.23
guava,2,2018,43.65
guava,3,2018,39.15
guava,4,2018,34.25
guava,5,2018,41.87
guava,6,2018,44.64
guava,7,2018,42.65
guava,8,2018,50.86
guava,9,2018,31.43
guava,10,2018,52.29
guava,11,2018,47.46
guava,12,2018,48.32
guava,1,2019,51.52
guava,2,2019,54.65
guava,3,2019,38.78
guava,4,2019,37.25
guava,5,2019,40.69
guava,6,2019,38.88
guava,7,2019,36.21
guava,8,2019,45.58
guava,9,2019,50.55
guava,10,2019,47.37
guava,11,2019,49.31
guava,12,2019,50.06
guava,1,2020,44.8
guava,2,2020,38.44
guava,3,2020,41.22
guava,4,2020,39.98
guava,5,2020,38.19
guava,6,2020,39.24
guava,7,2020,37.46
guava,8,2020,42.69
guava,9,2020,37.83
guava,10,2020,49.28
guava,11,2020,39.21
guava,12,2020,41.34
guava,1,2021,59.19
guava,2,2021,51.06
guava,3,2021,66.67
guava,4,2021,43.44
guava,5,2021,45.68
guava,6,2021,54.7
guava,7,2021,48.57
guava,8,2021,48.41
guava,9,2021,57.97
guava,10,2021,46.41
guava,11,2021,62.7
guava,12,2021,56.07
guava,1,2022,71.76
guava,2,2022,66.65
guava,3,2022,58.31
guava,4,2022,61.74
guava,5,2022,63.71
guava,6,2022,51.23
guava,7,2022,66.43
guava,8,2022,65.27
guava,9,2022,63.5
guava,10,2022,72.76
guava,11,2022,75.72
guava,12,2022,57.4
guava,1,2023,57.54
guava,2,2023,51.49
guava,3,2023,57.68
guava,4,2023,47.09
guava,5,2023,49.77
guava,6,2023,64.07
guava,7,2023,43.09
guava,8,2023,39.26
guava,9,2023,49.03
guava,10,2023,62.16
guava,11,2023,62.11
guava,12,2023,51.48
guava,1,2024,71.12
guava,2,2024,55.7
guava,3,2024,65.9
guava,4,2024,50.46
guava,5,2024,45.1
guava,6,2024,67.36
guava,7,2024,59.55
guava,8,2024,67.4
guava,9,2024,62.41
guava,10,2024,69.15
guava,11,2024,60.89
guava,12,2024,60.33
lemon,1,2000,20.56
lemon,2,2000,20.83
lemon,3,2000,19.92
lemon,4,2000,20.08
lemon,5,2000,23.38
lemon,6,2000,27.66
lemon,7,2000,28.68
lemon,8,2000,20.43
lemon,9,2000,24.49
lemon,10,2000,20.31
lemon,11,2000,22.35
lemon,12,2000,21.11
lemon,1,2001,18.43
lemon,2,2001,23.47
lemon,3,2001,26.35
lemon,4,2001,20.38
lemon,5,2001,28.2
lemon,6,2001,22.87
lemon,7,2001,27.23
lemon,8,2001,24.79
lemon,9,2001,25.24
lemon,10,2001,21.88
lemon,11,2001,24.85
lemon,12,2001,33.11
lemon,1,2002,28.02
lemon,2,2002,26.41
lemon,3,2002,32.33
lemon,4,2002,25.87
lemon,5,2002,28.67
lemon,6,2002,35.02
lemon,7,2002,24.59
lemon,8,2002,28.55
lemon,9,2002,35.3
lemon,10,2002,35.52
lemon,11,2002,26.78
lemon,12,2002,32.13
lemon,1,2003,27.16
lemon,2,2003,23.15
lemon,3,2003,25.71
lemon,4,2003,24.5
lemon,5,2003,21.6
lemon,6,2003,28.21
lemon,7,2003,34.13
lemon,8,2003,30.62
lemon,9,2003,31.56
lemon,10,2003,27.28
lemon,11,2003,21.2
lemon,12,2003,25.72
lemon,1,2004,20.32
lemon,2,2004,21.55
lemon,3,2004,21.75
lemon,4,2004,19.58
lemon,5,2004,24.16
lemon,6,2004,24.19
lemon,7,2004,27.04
lemon,8,2004,25.45
lemon,9,2004,25.35
lemon,10,2004,21.24
lemon,11,2004,20.4
lemon,12,2004,17.84
lemon,1,2005,28.23
lemon,2,2005,28.9
lemon,3,2005,29.37
lemon,4,2005,29.9
lemon,5,2005,31.06
lemon,6,2005,21.27
lemon,7,2005,30.19
lemon,8,2005,22.67
lemon,9,2005,26.73
lemon,10,2005,22.9
lemon,11,2005,34.95
lemon,12,2005,27.64
lemon,1,2006,26.71
lemon,2,2006,38.72
lemon,3,2006,26.59
lemon,4,2006,24.32
lemon,5,2006,28.02
lemon,6,2006,39.81
lemon,7,2006,28.77
lemon,8,2006,40.71
lemon,9,2006,29.69
lemon,10,2006,30.63
lemon,11,2006,31.7
lemon,12,2006,29.49
lemon,1,2007,34.49
lemon,2,2007,26.4
lemon,3,2007,39.72
lemon,4,2007,27.58
lemon,5,2007,23.81
lemon,6,2007,30.72
lemon,7,2007,40.81
lemon,8,2007,40.37
lemon,9,2007,32.57
lemon,10,2007,25.6
lemon,11,2007,34.23
lemon,12,2007,29.81
lemon,1,2008,32.39
lemon,2,2008,33.71
lemon,3,2008,26.61
lemon,4,2008,26.26
lemon,5,2008,30.19
lemon,6,2008,39.03
lemon,7,2008,57.49
lemon,8,2008,36.91
lemon,9,2008,37.95
lemon,10,2008,35.78
lemon,11,2008,26.95
lemon,12,2008,38.8
lemon,1,2009,41.36
lemon,2,2009,50.0
lemon,3,2009,33.27
lemon,4,2009,38.67
lemon,5,2009,48.06
lemon,6,2009,49.31
lemon,7,2009,57.05
lemon,8,2009,50.96
lemon,9,2009,45.58
lemon,10,2009,49.99
lemon,11,2009,39.06
lemon,12,2009,36.2
lemon,1,2010,35.17
lemon,2,2010,40.36
lemon,3,2010,32.86
lemon,4,2010,38.03
lemon,5,2010,44.88
lemon,6,2010,33.04
lemon,7,2010,43.08
lemon,8,2010,50.04
lemon,9,2010,37.35
lemon,10,2010,52.31
lemon,11,2010,35.25
lemon,12,2010,36.76
lemon,1,2011,35.95
lemon,2,2011,29.14
lemon,3,2011,31.7
lemon,4,2011,40.19
lemon,5,2011,35.33
lemon,6,2011,45.15
lemon,7,2011,39.46
lemon,8,2011,40.53
lemon,9,2011,40.57
lemon,10,2011,42.53
lemon,11,2011,30.18
lemon,12,2011,30.81
lemon,1,2012,39.55
lemon,2,2012,52.07
lemon,3,2012,43.47
lemon,4,2012,42.49
lemon,5,2012,50.18
lemon,6,2012,51.88
lemon,7,2012,54.69
lemon,8,2012,51.73
lemon,9,2012,51.06
lemon,10,2012,35.72
lemon,11,2012,49.91
lemon,12,2012,47.52
lemon,1,2013,42.58
lemon,2,2013,41.53
lemon,3,2013,39.5
lemon,4,2013,30.29
lemon,5,2013,59.75
lemon,6,2013,46.53
lemon,7,2013,55.45
lemon,8,2013,50.84
lemon,9,2013,48.05
lemon,10,2013,40.51
lemon,11,2013,39.17
lemon,12,2013,43.9
lemon,1,2014,49.26
lemon,2,2014,41.58
lemon,3,2014,44.21
lemon,4,2014,46.92
lemon,5,2014,56.49
lemon,6,2014,39.54
lemon,7,2014,55.1
lemon,8,2014,54.75
lemon,9,2014,54.53
lemon,10,2014,36.24
lemon,11,2014,46.53
lemon,12,2014,38.44
lemon,1,2015,39.55
lemon,2,2015,44.64
lemon,3,2015,47.96
lemon,4,2015,37.57
lemon,5,2015,54.6
lemon,6,2015,55.0
lemon,7,2015,61.48
lemon,8,2015,72.55
lemon,9,2015,49.99
lemon,10,2015,49.47
lemon,11,2015,28.19
lemon,12,2015,64.99
lemon,1,2016,43.47
lemon,2,2016,46.13
lemon,3,2016,42.28
lemon,4,2016,43.16
lemon,5,2016,44.85
lemon,6,2016,54.34
lemon,7,2016,55.73
lemon,8,2016,52.97
lemon,9,2016,44.7
lemon,10,2016,51.8
lemon,11,2016,46.24
lemon,12,2016,44.39
lemon,1,2017,57.88
lemon,2,2017,66.12
lemon,3,2017,57.06
lemon,4,2017,58.92
lemon,5,2017,60.11
lemon,6,2017,84.74
lemon,7,2017,71.91
lemon,8,2017,70.55
lemon,9,2017,61.73
lemon,10,2017,48.12
lemon,11,2017,58.81
lemon,12,2017,67.0
lemon,1,2018,54.48
lemon,2,2018,54.03
lemon,3,2018,51.73
lemon,4,2018,50.12
lemon,5,2018,59.91
lemon,6,2018,55.6
lemon,7,2018,60.6
lemon,8,2018,69.54
lemon,9,2018,54.65
lemon,10,2018,60.55
lemon,11,2018,61.54
lemon,12,2018,56.6
lemon,1,2019,62.2
lemon,2,2019,52.95
lemon,3,2019,59.7
lemon,4,2019,51.14
lemon,5,2019,62.55
lemon,6,2019,67.94
lemon,7,2019,59.06
lemon,8,2019,70.55
lemon,9,2019,67.52
lemon,10,2019,46.41
lemon,11,2019,45.7
lemon,12,2019,67.52
lemon,1,2020,45.56
lemon,2,2020,56.43
lemon,3,2020,53.61
lemon,4,2020,54.12
lemon,5,2020,56.4
lemon,6,2020,64.15
lemon,7,2020,69.53
lemon,8,2020,68.95
lemon,9,2020,63.14
lemon,10,2020,63.38
lemon,11,2020,51.51
lemon,12,2020,55.91
lemon,1,2021,80.14
lemon,2,2021,85.12
lemon,3,2021,68.18
lemon,4,2021,63.81
lemon,5,2021,71.74
lemon,6,2021,79.61
lemon,7,2021,94.1
lemon,8,2021,91.92
lemon,9,2021,94.27
lemon,10,2021,63.38
lemon,11,2021,81.73
lemon,12,2021,69.59
lemon,1,2022,101.81
lemon,2,2022,66.08
lemon,3,2022,76.65
lemon,4,2022,84.15
lemon,5,2022,89.19
lemon,6,2022,93.94
lemon,7,2022,97.43
lemon,8,2022,102.71
lemon,9,2022,84.27
lemon,10,2022,73.29
lemon,11,2022,88.81
lemon,12,2022,88.45
lemon,1,2023,82.86
lemon,2,2023,62.52
lemon,3,2023,67.9
lemon,4,2023,67.22
lemon,5,2023,60.11
lemon,6,2023,67.9
lemon,7,2023,78.06
lemon,8,2023,90.54
lemon,9,2023,59.59
lemon,10,2023,81.92
lemon,11,2023,75.85
lemon,12,2023,64.95
lemon,1,2024,80.51
lemon,2,2024,82.1
lemon,3,2024,131.34
lemon,4,2024,77.72
lemon,5,2024,93.17
lemon,6,2024,87.07
lemon,7,2024,108.39
lemon,8,2024,111.29
lemon,9,2024,97.88
lemon,10,2024,83.06
lemon,11,2024,95.13
lemon,12,2024,84.68
mango,1,2000,26.6
mango,2,2000,22.42
mango,3,2000,19.55
mango,4,2000,20.78
mango,5,2000,16.4
mango,6,2000,16.36
mango,7,2000,20.67
mango,8,2000,26.11
mango,9,2000,29.62
mango,10,2000,35.42
mango,11,2000,46.02
mango,12,2000,32.34
mango,1,2001,27.62
mango,2,2001,23.33
mango,3,2001,21.7
mango,4,2001,14.18
mango,5,2001,15.03
mango,6,2001,13.97
mango,7,2001,19.88
mango,8,2001,28.54
mango,9,2001,38.57
mango,10,2001,31.87
mango,11,2001,33.95
mango,12,2001,26.77
mango,1,2002,33.05
mango,2,2002,32.95
mango,3,2002,36.2
mango,4,2002,20.46
mango,5,2002,22.43
mango,6,2002,25.9
mango,7,2002,25.14
mango,8,2002,31.14
mango,9,2002,45.09
mango,10,2002,57.28
mango,11,2002,38.28
mango,12,2002,38.04
mango,1,2003,27.84
mango,2,2003,38.12
mango,3,2003,34.48
mango,4,2003,23.47
mango,5,2003,16.0
mango,6,2003,18.64
mango,7,2003,23.69
mango,8,2003,25.13
mango,9,2003,44.13
mango,10,2003,34.64
mango,11,2003,35.17
mango,12,2003,33.86
mango,1,2004,23.78
mango,2,2004,18.63
mango,3,2004,23.3
mango,4,2004,22.77
mango,5,2004,14.47
mango,6,2004,15.94
mango,7,2004,21.94
mango,8,2004,28.34
mango,9,2004,41.43
mango,10,2004,35.81
mango,11,2004,38.62
mango,12,2004,28.38
mango,1,2005,32.71
mango,2,2005,27.55
mango,3,2005,30.35
mango,4,2005,21.78
mango,5,2005,15.33
mango,6,2005,18.88
mango,7,2005,19.22
mango,8,2005,29.93
mango,9,2005,46.65
mango,10,2005,44.9
mango,11,2005,49.81
mango,12,2005,32.71
mango,1,2006,33.04
mango,2,2006,41.03
mango,3,2006,33.83
mango,4,2006,23.43
mango,5,2006,17.96
mango,6,2006,22.76
mango,7,2006,26.25
mango,8,2006,32.16
mango,9,2006,44.35
mango,10,2006,47.1
mango,11,2006,45.62
mango,12,2006,48.01
mango,1,2007,45.4
mango,2,2007,25.89
mango,3,2007,27.83
mango,4,2007,23.98
mango,5,2007,20.44
mango,6,2007,27.33
mango,7,2007,24.07
mango,8,2007,17.67
mango,9,2007,49.34
mango,10,2007,58.72
mango,11,2007,56.18
mango,12,2007,44.65
mango,1,2008,43.36
mango,2,2008,38.39
mango,3,2008,31.81
mango,4,2008,25.29
mango,5,2008,25.6
mango,6,2008,25.68
mango,7,2008,33.23
mango,8,2008,38.91
mango,9,2008,68.76
mango,10,2008,61.16
mango,11,2008,47.78
mango,12,2008,49.09
mango,1,2009,53.92
mango,2,2009,60.26
mango,3,2009,32.51
mango,4,2009,34.07
mango,5,2009,27.2
mango,6,2009,39.37
mango,7,2009,35.96
mango,8,2009,44.17
mango,9,2009,51.23
mango,10,2009,50.34
mango,11,2009,82.99
mango,12,2009,81.98
mango,1,2010,51.07
mango,2,2010,35.48
mango,3,2010,37.71
mango,4,2010,29.57
mango,5,2010,21.8
mango,6,2010,29.81
mango,7,2010,33.31
mango,8,2010,38.84
mango,9,2010,45.27
mango,10,2010,64.97
mango,11,2010,75.11
mango,12,2010,54.45
mango,1,2011,39.48
mango,2,2011,49.19
mango,3,2011,34.56
mango,4,2011,26.48
mango,5,2011,24.68
mango,6,2011,31.51
mango,7,2011,42.48
mango,8,2011,43.05
mango,9,2011,55.09
mango,10,2011,73.47
mango,11,2011,63.06
mango,12,2011,60.15
mango,1,2012,56.96
mango,2,2012,53.87
mango,3,2012,61.44
mango,4,2012,34.66
mango,5,2012,35.52
mango,6,2012,42.77
mango,7,2012,54.42
mango,8,2012,46.43
mango,9,2012,81.39
mango,10,2012,82.09
mango,11,2012,69.87
mango,12,2012,84.18
mango,1,2013,55.12
mango,2,2013,57.17
mango,3,2013,46.88
mango,4,2013,31.44
mango,5,2013,23.84
mango,6,2013,31.2
mango,7,2013,46.52
mango,8,2013,32.95
mango,9,2013,69.91
mango,10,2013,74.33
mango,11,2013,75.66
mango,12,2013,62.24
mango,1,2014,63.53
mango,2,2014,45.69
mango,3,2014,51.22
mango,4,2014,38.11
mango,5,2014,26.53
mango,6,2014,27.76
mango,7,2014,40.28
mango,8,2014,60.03
mango,9,2014,74.58
mango,10,2014,89.36
mango,11,2014,78.36
mango,12,2014,103.75
mango,1,2015,82.29
mango,2,2015,60.38
mango,3,2015,43.69
mango,4,2015,57.15
mango,5,2015,39.45
mango,6,2015,41.09
mango,7,2015,34.4
mango,8,2015,71.71
mango,9,2015,84.3
mango,10,2015,81.53
mango,11,2015,74.18
mango,12,2015,86.47
mango,1,2016,60.89
mango,2,2016,51.41
mango,3,2016,39.49
mango,4,2016,35.65
mango,5,2016,29.93
mango,6,2016,37.12
mango,7,2016,44.54
mango,8,2016,48.4
mango,9,2016,68.71
mango,10,2016,97.65
mango,11,2016,68.16
mango,12,2016,71.96
mango,1,2017,72.21
mango,2,2017,58.12
mango,3,2017,54.22
mango,4,2017,48.13
mango,5,2017,31.45
mango,6,2017,45.44
mango,7,2017,67.8
mango,8,2017,69.62
mango,9,2017,105.91
mango,10,2017,119.35
mango,11,2017,102.45
mango,12,2017,87.71
mango,1,2018,89.09
mango,2,2018,58.22
mango,3,2018,57.77
mango,4,2018,41.44
mango,5,2018,39.03
mango,6,2018,36.43
mango,7,2018,50.11
mango,8,2018,50.31
mango,9,2018,90.13
mango,10,2018,87.38
mango,11,2018,74.18
mango,12,2018,85.48
mango,1,2019,66.66
mango,2,2019,76.64
mango,3,2019,65.38
mango,4,2019,56.53
mango,5,2019,34.86
mango,6,2019,48.54
mango,7,2019,65.1
mango,8,2019,45.38
mango,9,2019,78.52
mango,10,2019,112.29
mango,11,2019,121.72
mango,12,2019,92.75
mango,1,2020,55.4
mango,2,2020,68.96
mango,3,2020,59.39
mango,4,2020,38.67
mango,5,2020,29.01
mango,6,2020,30.67
mango,7,2020,42.91
mango,8,2020,53.31
mango,9,2020,92.77
mango,10,2020,87.92
mango,11,2020,74.12
mango,12,2020,78.91
mango,1,2021,67.82
mango,2,2021,67.32
mango,3,2021,74.36
mango,4,2021,60.05
mango,5,2021,52.81
mango,6,2021,55.34
mango,7,2021,56.34
mango,8,2021,96.25
mango,9,2021,111.3
mango,10,2021,106.35
mango,11,2021,131.13
mango,12,2021,118.53
mango,1,2022,38.0
mango,2,2022,35.0
mango,3,2022,29.0
mango,4,2022,22.0
mango,5,2022,17.0
mango,6,2022,21.0
mango,7,2022,28.0
mango,8,2022,36.0
mango,9,2022,46.0
mango,10,2022,55.0
mango,11,2022,49.0
mango,12,2022,43.0
mango,1,2023,40.0
mango,2,2023,37.0
mango,3,2023,31.0
mango,4,2023,24.0
mango,5,2023,18.0
mango,6,2023,23.0
mango,7,2023,30.0
mango,8,2023,39.0
mango,9,2023,50.0
mango,10,2023,60.0
mango,11,2023,53.0
mango,12,2023,46.0
mango,1,2024,43.0
mango,2,2024,39.0
mango,3,2024,33.0
mango,4,2024,26.0
mango,5,2024,19.0
mango,6,2024,24.0
mango,7,2024,32.0
mango,8,2024,42.0
mango,9,2024,54.0
mango,10,2024,65.0
mango,11,2024,57.0
mango,12,2024,50.0
okra,1,2000,13.23
okra,2,2000,15.98
okra,3,2000,9.88
okra,4,2000,12.68
okra,5,2000,15.17
okra,6,2000,17.98
okra,7,2000,19.52
okra,8,2000,14.42
okra,9,2000,15.68
okra,10,2000,14.57
okra,11,2000,12.8
okra,12,2000,11.52
okra,1,2001,16.14
okra,2,2001,15.3
okra,3,2001,14.85
okra,4,2001,17.3
okra,5,2001,21.12
okra,6,2001,20.16
okra,7,2001,15.26
okra,8,2001,16.19
okra,9,2001,16.28
okra,10,2001,17.06
okra,11,2001,19.59
okra,12,2001,12.31
okra,1,2002,20.96
okra,2,2002,14.43
okra,3,2002,20.75
okra,4,2002,20.23
okra,5,2002,26.42
okra,6,2002,24.79
okra,7,2002,21.09
okra,8,2002,23.05
okra,9,2002,22.16
okra,10,2002,25.04
okra,11,2002,15.22
okra,12,2002,18.43
okra,1,2003,16.78
okra,2,2003,20.16
okra,3,2003,10.65
okra,4,2003,14.88
okra,5,2003,21.16
okra,6,2003,21.69
okra,7,2003,18.23
okra,8,2003,22.19
okra,9,2003,14.22
okra,10,2003,13.78
okra,11,2003,17.09
okra,12,2003,19.55
okra,1,2004,15.22
okra,2,2004,16.0
okra,3,2004,12.73
okra,4,2004,14.58
okra,5,2004,15.06
okra,6,2004,18.16
okra,7,2004,16.44
okra,8,2004,16.95
okra,9,2004,14.81
okra,10,2004,15.86
okra,11,2004,13.19
okra,12,2004,16.43
okra,1,2005,18.19
okra,2,2005,22.59
okra,3,2005,14.12
okra,4,2005,18.92
okra,5,2005,23.71
okra,6,2005,26.84
okra,7,2005,27.25
okra,8,2005,21.36
okra,9,2005,13.92
okra,10,2005,25.95
okra,11,2005,18.41
okra,12,2005,13.96
okra,1,2006,16.94
okra,2,2006,18.27
okra,3,2006,17.11
okra,4,2006,18.17
okra,5,2006,24.11
okra,6,2006,25.58
okra,7,2006,19.27
okra,8,2006,29.2
okra,9,2006,19.36
okra,10,2006,21.99
okra,11,2006,22.15
okra,12,2006,13.84
okra,1,2007,20.82
okra,2,2007,21.39
okra,3,2007,19.39
okra,4,2007,18.05
okra,5,2007,19.82
okra,6,2007,22.79
okra,7,2007,23.86
okra,8,2007,29.24
okra,9,2007,15.86
okra,10,2007,22.07
okra,11,2007,22.14
okra,12,2007,22.65
okra,1,2008,22.03
okra,2,2008,20.61
okra,3,2008,20.88
okra,4,2008,19.93
okra,5,2008,28.84
okra,6,2008,21.87
okra,7,2008,31.86
okra,8,2008,28.23
okra,9,2008,19.97
okra,10,2008,20.26
okra,11,2008,20.03
okra,12,2008,16.4
okra,1,2009,31.3
okra,2,2009,33.51
okra,3,2009,29.34
okra,4,2009,23.94
okra,5,2009,37.14
okra,6,2009,40.26
okra,7,2009,40.09
okra,8,2009,31.39
okra,9,2009,30.58
okra,10,2009,28.41
okra,11,2009,23.58
okra,12,2009,28.79
okra,1,2010,27.25
okra,2,2010,18.12
okra,3,2010,25.69
okra,4,2010,31.33
okra,5,2010,30.67
okra,6,2010,28.96
okra,7,2010,24.11
okra,8,2010,28.67
okra,9,2010,27.73
okra,10,2010,22.35
okra,11,2010,19.33
okra,12,2010,22.33
okra,1,2011,27.27
okra,2,2011,28.14
okra,3,2011,28.54
okra,4,2011,21.85
okra,5,2011,28.48
okra,6,2011,38.33
okra,7,2011,41.44
okra,8,2011,21.92
okra,9,2011,32.98
okra,10,2011,22.68
okra,11,2011,24.55
okra,12,2011,27.05
okra,1,2012,33.21
okra,2,2012,29.03
okra,3,2012,26.9
okra,4,2012,21.33
okra,5,2012,38.04
okra,6,2012,40.16
okra,7,2012,34.48
okra,8,2012,30.77
okra,9,2012,34.07
okra,10,2012,24.42
okra,11,2012,32.91
okra,12,2012,24.6
okra,1,2013,21.42
okra,2,2013,19.36
okra,3,2013,17.06
okra,4,2013,20.09
okra,5,2013,24.93
okra,6,2013,32.49
okra,7,2013,22.9
okra,8,2013,24.12
okra,9,2013,28.33
okra,10,2013,23.15
okra,11,2013,25.16
okra,12,2013,23.42
okra,1,2014,31.19
okra,2,2014,23.94
okra,3,2014,28.3
okra,4,2014,31.57
okra,5,2014,29.47
okra,6,2014,31.49
okra,7,2014,32.62
okra,8,2014,36.9
okra,9,2014,35.29
okra,10,2014,27.25
okra,11,2014,27.02
okra,12,2014,27.35
okra,1,2015,40.31
okra,2,2015,34.05
okra,3,2015,34.21
okra,4,2015,27.77
okra,5,2015,31.48
okra,6,2015,51.36
okra,7,2015,56.7
okra,8,2015,28.26
okra,9,2015,34.65
okra,10,2015,32.24
okra,11,2015,48.3
okra,12,2015,32.38
okra,1,2016,30.95
okra,2,2016,22.41
okra,3,2016,28.32
okra,4,2016,28.66
okra,5,2016,28.49
okra,6,2016,24.85
okra,7,2016,37.5
okra,8,2016,23.03
okra,9,2016,32.25
okra,10,2016,37.94
okra,11,2016,28.82
okra,12,2016,39.07
okra,1,2017,39.62
okra,2,2017,26.77
okra,3,2017,31.17
okra,4,2017,36.27
okra,5,2017,38.83
okra,6,2017,60.73
okra,7,2017,44.32
okra,8,2017,41.14
okra,9,2017,29.14
okra,10,2017,43.48
okra,11,2017,41.37
okra,12,2017,35.07
okra,1,2018,24.34
okra,2,2018,28.66
okra,3,2018,25.54
